tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,postal code,year,month,birth year,gender
381,01/11/2020 11:02:45,01/11/2020 11:09:07,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,47,Cross St at Hanover St,42.362811,-71.056067,6368,Subscriber,2113,2020,11,,
130,01/11/2020 11:03:14,01/11/2020 11:05:24,479,Galileo Galilei Way at Main Street,42.36300378,-71.08974038,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4817,Subscriber,2138,2020,11,,
332,01/11/2020 11:03:19,01/11/2020 11:08:52,398,75 Binney St,42.36550729,-71.0801376,189,Kendall T,42.36242784,-71.08495474,4839,Subscriber,2142,2020,11,,
783,01/11/2020 11:03:21,01/11/2020 11:16:25,189,Kendall T,42.36242784,-71.08495474,78,Union Square - Somerville,42.379584,-71.095236,3035,Subscriber,2139,2020,11,,
1400,01/11/2020 11:03:43,01/11/2020 11:27:04,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,380,Mass Ave at Albany St,42.36135838,-71.09670274,2313,Subscriber,2134,2020,11,,
501,01/11/2020 11:03:59,01/11/2020 11:12:21,398,75 Binney St,42.36550729,-71.0801376,416,Blossom St at Charles St,42.36435589,-71.06959369,3988,Subscriber,2118,2020,11,,
697,01/11/2020 11:04:23,01/11/2020 11:16:01,33,Kenmore Square,42.348706,-71.097009,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,2884,Customer,,2020,11,,
521,01/11/2020 11:04:51,01/11/2020 11:13:32,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4353,Subscriber,2141,2020,11,,
975,01/11/2020 11:04:56,01/11/2020 11:21:11,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,398,75 Binney St,42.36550729,-71.0801376,4980,Subscriber,78703,2020,11,,
472,01/11/2020 11:04:58,01/11/2020 11:12:50,359,One Brigham Circle,42.3339227,-71.10446509,5,Northeastern University - North Parking Lot,42.341814,-71.090179,3828,Subscriber,2120,2020,11,,
3315,01/11/2020 11:05:25,01/11/2020 12:00:40,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,98,Warren St at Chelsea St,42.371848,-71.060292,2307,Customer,,2020,11,,
1040,01/11/2020 11:05:33,01/11/2020 11:22:53,58,Mugar Way at Beacon St,42.35553628,-71.0728687,452,Beacon St at St. Paul St,42.34373095,-71.11614107,6485,Subscriber,2446,2020,11,,
1323,01/11/2020 11:06:41,01/11/2020 11:28:44,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,358,Medford St at Charlestown BCYF,42.38042947,-71.06055722,5432,Customer,2129,2020,11,,
612,01/11/2020 11:06:44,01/11/2020 11:16:57,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,2055,Customer,,2020,11,,
870,01/11/2020 11:06:59,01/11/2020 11:21:29,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,3817,Subscriber,2115,2020,11,,
632,01/11/2020 11:07:00,01/11/2020 11:17:32,407,Craigie at Summer St,42.38830554,-71.11067977,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,4165,Subscriber,2143,2020,11,,
454,01/11/2020 11:07:07,01/11/2020 11:14:42,81,Chinatown T Stop,42.352409,-71.062679,372,Boylston St at Exeter St,42.34958942,-71.07946779,6271,Subscriber,2111,2020,11,,
772,01/11/2020 11:07:17,01/11/2020 11:20:10,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,472,MIT Hayward St at Amherst St,42.36085937,-71.08551858,3239,Subscriber,2142,2020,11,,
944,01/11/2020 11:07:42,01/11/2020 11:23:27,52,Newbury St at Hereford St,42.348717,-71.085954,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,4880,Subscriber,2145,2020,11,,
482,01/11/2020 11:07:47,01/11/2020 11:15:50,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,404,Mass Ave T Station,42.34135616,-71.08336953,2146,Subscriber,2120,2020,11,,
530,01/11/2020 11:07:54,01/11/2020 11:16:44,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,2193,Subscriber,2118,2020,11,,
455,01/11/2020 11:07:55,01/11/2020 11:15:31,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,404,Mass Ave T Station,42.34135616,-71.08336953,5274,Subscriber,2215,2020,11,,
559,01/11/2020 11:07:59,01/11/2020 11:17:18,412,Washington St at Peters Park,42.34303291,-71.0668873,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,4954,Subscriber,2118,2020,11,,
4705,01/11/2020 11:08:29,01/11/2020 12:26:55,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,5045,Subscriber,2141,2020,11,,
264,01/11/2020 11:08:38,01/11/2020 11:13:02,5,Northeastern University - North Parking Lot,42.341814,-71.090179,364,Tremont St at Northampton St,42.3388956,-71.08149976,6384,Subscriber,2130,2020,11,,
445,01/11/2020 11:09:00,01/11/2020 11:16:25,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4380,Subscriber,2139,2020,11,,
456,01/11/2020 11:09:13,01/11/2020 11:16:49,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,330,30 Dane St,42.38100143,-71.10402523,3370,Subscriber,2143,2020,11,,
706,01/11/2020 11:09:18,01/11/2020 11:21:04,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,5933,Subscriber,2142,2020,11,,
719,01/11/2020 11:09:31,01/11/2020 11:21:31,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,50,Boylston St at Berkeley St,42.35114198,-71.07329249,4667,Subscriber,2135,2020,11,,
1386,01/11/2020 11:09:41,01/11/2020 11:32:48,378,191 Beacon St,42.38032335,-71.10878613,416,Blossom St at Charles St,42.36435589,-71.06959369,2415,Subscriber,2143,2020,11,,
406,01/11/2020 11:09:48,01/11/2020 11:16:35,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2136,Subscriber,2139,2020,11,,
573,01/11/2020 11:09:56,01/11/2020 11:19:29,179,MIT Vassar St,42.35560121,-71.10394478,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,5437,Subscriber,2139,2020,11,,
599,01/11/2020 11:10:03,01/11/2020 11:20:02,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,472,MIT Hayward St at Amherst St,42.36085937,-71.08551858,4145,Subscriber,2142,2020,11,,
691,01/11/2020 11:10:04,01/11/2020 11:21:35,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,50,Boylston St at Berkeley St,42.35114198,-71.07329249,3901,Subscriber,11204,2020,11,,
1051,01/11/2020 11:10:04,01/11/2020 11:27:36,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,416,Blossom St at Charles St,42.36435589,-71.06959369,4107,Subscriber,2114,2020,11,,
1076,01/11/2020 11:10:42,01/11/2020 11:28:39,193,Brookline Town Hall,42.33376473,-71.12046447,19,Park Dr at Buswell St,42.347241,-71.105301,3479,Subscriber,2445,2020,11,,
911,01/11/2020 11:10:54,01/11/2020 11:26:06,78,Union Square - Somerville,42.379584,-71.095236,328,Grove St at Community Path,42.39638681,-71.12011306,2097,Subscriber,2141,2020,11,,
801,01/11/2020 11:11:30,01/11/2020 11:24:52,410,Adams St at Lonsdale St,42.29167943,-71.05726346,410,Adams St at Lonsdale St,42.29167943,-71.05726346,5192,Subscriber,2124,2020,11,,
734,01/11/2020 11:11:45,01/11/2020 11:24:00,52,Newbury St at Hereford St,42.348717,-71.085954,32,Landmark Center - Brookline Ave at Park Dr,42.34369056,-71.10235287,2362,Subscriber,2118,2020,11,,
272,01/11/2020 11:11:55,01/11/2020 11:16:27,122,Burlington Ave at Brookline Ave,42.345733,-71.100694,11,Longwood Ave at Binney St,42.338629,-71.1065,2056,Subscriber,2215,2020,11,,
1606,01/11/2020 11:12:00,01/11/2020 11:38:47,52,Newbury St at Hereford St,42.348717,-71.085954,236,Assembly Square T,42.39223284,-71.07746601,5146,Subscriber,66219,2020,11,,
217,01/11/2020 11:12:01,01/11/2020 11:15:39,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,177,University Park,42.36264779,-71.10006094,4682,Subscriber,2115,2020,11,,
1124,01/11/2020 11:12:15,01/11/2020 11:31:00,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3523,Subscriber,2139,2020,11,,
694,01/11/2020 11:12:29,01/11/2020 11:24:04,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,2760,Subscriber,2118,2020,11,,
701,01/11/2020 11:12:38,01/11/2020 11:24:20,161,W Broadway at D St,42.3391085,-71.0514432,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,4714,Customer,2030,2020,11,,
1133,01/11/2020 11:12:40,01/11/2020 11:31:34,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,3627,Subscriber,2113,2020,11,,
1276,01/11/2020 11:12:54,01/11/2020 11:34:11,54,Tremont St at West St,42.354979,-71.063348,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,3482,Subscriber,2215,2020,11,,
203,01/11/2020 11:13:10,01/11/2020 11:16:34,26,Washington St at Waltham St,42.34157472,-71.0689044,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,6406,Subscriber,10038,2020,11,,
331,01/11/2020 11:13:20,01/11/2020 11:18:51,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,120,Beacon St at Charles St,42.356052,-71.069849,4805,Subscriber,2118,2020,11,,
1058,01/11/2020 11:13:27,01/11/2020 11:31:06,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,3871,Subscriber,2114,2020,11,,
8516,01/11/2020 11:14:09,01/11/2020 13:36:05,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4477,Customer,2116,2020,11,,
593,01/11/2020 11:14:15,01/11/2020 11:24:09,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,2127,Subscriber,,2020,11,,
472,01/11/2020 11:14:16,01/11/2020 11:22:08,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,6071,Customer,8879,2020,11,,
571,01/11/2020 11:14:20,01/11/2020 11:23:51,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,6000,Subscriber,2138,2020,11,,
302,01/11/2020 11:14:41,01/11/2020 11:19:43,329,Washington St at Myrtle St,42.38170676,-71.08377187,78,Union Square - Somerville,42.379584,-71.095236,5677,Subscriber,2145,2020,11,,
1247,01/11/2020 11:14:42,01/11/2020 11:35:29,193,Brookline Town Hall,42.33376473,-71.12046447,193,Brookline Town Hall,42.33376473,-71.12046447,5779,Customer,2139,2020,11,,
239,01/11/2020 11:14:45,01/11/2020 11:18:44,184,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4520,Subscriber,2139,2020,11,,
792,01/11/2020 11:14:59,01/11/2020 11:28:12,416,Blossom St at Charles St,42.36435589,-71.06959369,177,University Park,42.36264779,-71.10006094,2626,Subscriber,2114,2020,11,,
459,01/11/2020 11:15:19,01/11/2020 11:22:59,342,Boylston St at Jersey St,42.34465063,-71.09732501,11,Longwood Ave at Binney St,42.338629,-71.1065,5896,Subscriber,2215,2020,11,,
674,01/11/2020 11:15:23,01/11/2020 11:26:37,428,Western Ave at Richardson St,42.36178741,-71.14393111,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,2007,Subscriber,2459,2020,11,,
464,01/11/2020 11:15:27,01/11/2020 11:23:12,356,Charlestown Navy Yard,42.37412455,-71.054812,94,Main St at Austin St,42.375603,-71.064608,2246,Subscriber,2129,2020,11,,
704,01/11/2020 11:15:36,01/11/2020 11:27:21,32,Landmark Center - Brookline Ave at Park Dr,42.34369056,-71.10235287,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5704,Customer,,2020,11,,
1167,01/11/2020 11:15:43,01/11/2020 11:35:11,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3442,Subscriber,2128,2020,11,,
312,01/11/2020 11:15:47,01/11/2020 11:21:00,271,Ashmont T Stop,42.2856944,-71.0641389,260,Fields Corner T Stop,42.300664,-71.060295,3553,Subscriber,2125,2020,11,,
1264,01/11/2020 11:15:52,01/11/2020 11:36:57,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,50,Boylston St at Berkeley St,42.35114198,-71.07329249,2748,Subscriber,2139,2020,11,,
1038,01/11/2020 11:15:54,01/11/2020 11:33:13,139,Dana Park,42.36178044,-71.10809952,372,Boylston St at Exeter St,42.34958942,-71.07946779,3701,Customer,2139,2020,11,,
601,01/11/2020 11:16:21,01/11/2020 11:26:23,404,Mass Ave T Station,42.34135616,-71.08336953,32,Landmark Center - Brookline Ave at Park Dr,42.34369056,-71.10235287,5887,Subscriber,,2020,11,,
790,01/11/2020 11:16:53,01/11/2020 11:30:04,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,4216,Subscriber,2130,2020,11,,
1040,01/11/2020 11:16:56,01/11/2020 11:34:17,139,Dana Park,42.36178044,-71.10809952,334,Mass Ave at Hadley/Walden,42.39120972,-71.12260755,4736,Subscriber,2139,2020,11,,
1286,01/11/2020 11:17:02,01/11/2020 11:38:29,319,84 Cambridgepark Dr,42.3936,-71.143941,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,6093,Subscriber,2139,2020,11,,
2567,01/11/2020 11:17:02,01/11/2020 11:59:50,428,Western Ave at Richardson St,42.36178741,-71.14393111,475,Arsenal Yards,42.36277389,-71.15764854,5015,Customer,2472,2020,11,,
1230,01/11/2020 11:17:03,01/11/2020 11:37:34,98,Warren St at Chelsea St,42.371848,-71.060292,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5145,Customer,2129,2020,11,,
1338,01/11/2020 11:17:11,01/11/2020 11:39:29,107,Ames St at Main St,42.3625,-71.08822,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,2030,Customer,2142,2020,11,,
1249,01/11/2020 11:17:24,01/11/2020 11:38:13,185,Third at Binney,42.36544486,-71.08277142,81,Chinatown T Stop,42.352409,-71.062679,5020,Subscriber,2142,2020,11,,
1187,01/11/2020 11:17:25,01/11/2020 11:37:13,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,4979,Customer,,2020,11,,
904,01/11/2020 11:17:27,01/11/2020 11:32:32,376,Honan Library,42.3602737,-71.12852452,176,Lesley University,42.38674802,-71.11901879,5473,Subscriber,,2020,11,,
317,01/11/2020 11:17:32,01/11/2020 11:22:50,5,Northeastern University - North Parking Lot,42.341814,-71.090179,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,2767,Subscriber,78731,2020,11,,
3789,01/11/2020 11:17:35,01/11/2020 12:20:45,402,Washington St at Griggs Rd,42.33833424,-71.1305093,402,Washington St at Griggs Rd,42.33833424,-71.1305093,4965,Subscriber,53211,2020,11,,
425,01/11/2020 11:17:50,01/11/2020 11:24:56,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2599,Subscriber,2215,2020,11,,
1127,01/11/2020 11:17:52,01/11/2020 11:36:40,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,5768,Subscriber,2446,2020,11,,
730,01/11/2020 11:17:55,01/11/2020 11:30:06,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,342,Boylston St at Jersey St,42.34465063,-71.09732501,5911,Subscriber,2141,2020,11,,
870,01/11/2020 11:18:10,01/11/2020 11:32:41,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,459,Canal St at Causeway St,42.36530095,-71.06092191,5764,Subscriber,2141,2020,11,,
269,01/11/2020 11:18:15,01/11/2020 11:22:45,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4950,Subscriber,2139,2020,11,,
1155,01/11/2020 11:18:16,01/11/2020 11:37:32,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,4011,Customer,7747,2020,11,,
397,01/11/2020 11:18:19,01/11/2020 11:24:56,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,4977,Subscriber,96821,2020,11,,
1295,01/11/2020 11:18:20,01/11/2020 11:39:55,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,4829,Subscriber,1844,2020,11,,
552,01/11/2020 11:18:32,01/11/2020 11:27:44,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,6,Cambridge St at Joy St,42.36125722,-71.06528744,3542,Subscriber,2114,2020,11,,
976,01/11/2020 11:18:36,01/11/2020 11:34:53,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,2045,Customer,8530,2020,11,,
927,01/11/2020 11:18:36,01/11/2020 11:34:04,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5559,Subscriber,2134,2020,11,,
1719,01/11/2020 11:18:41,01/11/2020 11:47:20,161,W Broadway at D St,42.3391085,-71.0514432,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,5800,Customer,,2020,11,,
1090,01/11/2020 11:18:45,01/11/2020 11:36:56,6,Cambridge St at Joy St,42.36125722,-71.06528744,33,Kenmore Square,42.348706,-71.097009,3711,Subscriber,2445,2020,11,,
1709,01/11/2020 11:18:49,01/11/2020 11:47:19,161,W Broadway at D St,42.3391085,-71.0514432,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,3812,Customer,,2020,11,,
1360,01/11/2020 11:19:05,01/11/2020 11:41:45,185,Third at Binney,42.36544486,-71.08277142,460,Broad St at Central St,42.35849449,-71.0542647,2630,Subscriber,2142,2020,11,,
991,01/11/2020 11:19:05,01/11/2020 11:35:37,359,One Brigham Circle,42.3339227,-71.10446509,452,Beacon St at St. Paul St,42.34373095,-71.11614107,6190,Customer,2120,2020,11,,
1913,01/11/2020 11:19:09,01/11/2020 11:51:02,163,The Lawn on D,42.344792,-71.044024,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5639,Customer,,2020,11,,
961,01/11/2020 11:19:15,01/11/2020 11:35:16,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,2794,Customer,8530,2020,11,,
686,01/11/2020 11:19:22,01/11/2020 11:30:48,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,403,Marion St at Harvard St,42.33978053,-71.1213335,2027,Customer,1520,2020,11,,
1719,01/11/2020 11:19:52,01/11/2020 11:48:31,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,5711,Subscriber,2139,2020,11,,
1856,01/11/2020 11:20:04,01/11/2020 11:51:00,163,The Lawn on D,42.344792,-71.044024,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5834,Customer,1810,2020,11,,
363,01/11/2020 11:20:16,01/11/2020 11:26:19,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,177,University Park,42.36264779,-71.10006094,3554,Subscriber,2139,2020,11,,
3052,01/11/2020 11:20:30,01/11/2020 12:11:22,81,Chinatown T Stop,42.352409,-71.062679,58,Mugar Way at Beacon St,42.35553628,-71.0728687,3876,Customer,,2020,11,,
148,01/11/2020 11:20:37,01/11/2020 11:23:06,51,Washington St at Lenox St,42.33509899,-71.07903779,364,Tremont St at Northampton St,42.3388956,-71.08149976,3335,Subscriber,2130,2020,11,,
1821,01/11/2020 11:20:40,01/11/2020 11:51:02,163,The Lawn on D,42.344792,-71.044024,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5647,Customer,91711,2020,11,,
618,01/11/2020 11:20:47,01/11/2020 11:31:06,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5543,Subscriber,2139,2020,11,,
