tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
564,01/12/2019 12:16:37,01/12/2019 12:26:01,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,356,Charlestown Navy Yard,42.37412455,-71.054812,3095,Subscriber,1993,1,2019,12
281,01/12/2019 12:16:49,01/12/2019 12:21:31,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4446,Subscriber,1998,2,2019,12
793,01/12/2019 12:17:07,01/12/2019 12:30:21,330,30 Dane St,42.38100143,-71.10402523,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,5410,Subscriber,1989,1,2019,12
356,01/12/2019 12:17:10,01/12/2019 12:23:06,26,Washington St at Waltham St,42.34155985,-71.06886953,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,4530,Subscriber,1988,1,2019,12
470,01/12/2019 12:17:10,01/12/2019 12:25:00,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,352,Ring Rd,42.34827839,-71.08044855,3858,Subscriber,2000,1,2019,12
585,01/12/2019 12:17:18,01/12/2019 12:27:03,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,2274,Customer,2000,1,2019,12
447,01/12/2019 12:17:22,01/12/2019 12:24:50,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,56,Dudley Square - Bolling Building,42.32984299,-71.08386572,4710,Subscriber,1985,1,2019,12
769,01/12/2019 12:17:40,01/12/2019 12:30:29,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,179,MIT Vassar St,42.35560121,-71.10394478,5915,Subscriber,1984,2,2019,12
711,01/12/2019 12:17:47,01/12/2019 12:29:38,359,One Brigham Circle,42.3339227,-71.10446509,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,2948,Subscriber,1995,1,2019,12
218,01/12/2019 12:17:55,01/12/2019 12:21:33,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5422,Subscriber,1997,1,2019,12
689,01/12/2019 12:18:12,01/12/2019 12:29:42,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5575,Subscriber,1993,2,2019,12
440,01/12/2019 12:18:12,01/12/2019 12:25:32,352,Ring Rd,42.34827839,-71.08044855,364,Tremont St at Northampton St,42.3388956,-71.08149976,6087,Subscriber,1985,1,2019,12
788,01/12/2019 12:18:26,01/12/2019 12:31:35,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,5836,Subscriber,1993,1,2019,12
1121,01/12/2019 12:18:29,01/12/2019 12:37:11,182,Museum of Science,42.36769018,-71.07116282,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,5458,Subscriber,1986,2,2019,12
363,01/12/2019 12:18:40,01/12/2019 12:24:43,139,Dana Park,42.36178044,-71.10809952,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3707,Subscriber,1993,1,2019,12
1047,01/12/2019 12:20:08,01/12/2019 12:37:35,137,Magoun Square at Trum Field,42.398365,-71.107818,381,Inman Square at Springfield St.,42.37438409,-71.10015746,3035,Subscriber,1988,1,2019,12
2315,01/12/2019 12:20:09,01/12/2019 12:58:45,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,176,Lesley University,42.38674802,-71.11901879,5312,Subscriber,1997,1,2019,12
990,01/12/2019 12:20:33,01/12/2019 12:37:04,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,2953,Customer,1999,1,2019,12
457,01/12/2019 12:20:45,01/12/2019 12:28:23,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,3126,Subscriber,1991,2,2019,12
955,01/12/2019 12:20:49,01/12/2019 12:36:44,51,Washington St at Lenox St,42.33509899,-71.07903779,131,Jackson Square T Stop,42.32293117,-71.10014141,5978,Customer,1994,1,2019,12
203,01/12/2019 12:21:10,01/12/2019 12:24:33,189,Kendall T,42.36242784,-71.08495474,185,Third at Binney,42.36544486,-71.08277142,3232,Subscriber,1992,1,2019,12
623,01/12/2019 12:21:37,01/12/2019 12:32:01,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,150,State Street at Channel Center,42.344137,-71.052608,5203,Subscriber,1993,1,2019,12
995,01/12/2019 12:21:41,01/12/2019 12:38:17,6,Cambridge St at Joy St,42.36121165,-71.0653062,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,4966,Subscriber,1992,1,2019,12
230,01/12/2019 12:21:51,01/12/2019 12:25:41,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5787,Subscriber,1991,1,2019,12
1736,01/12/2019 12:22:07,01/12/2019 12:51:04,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,19,Park Dr at Buswell St,42.347241,-71.105301,5704,Subscriber,1988,1,2019,12
850,01/12/2019 12:22:15,01/12/2019 12:36:26,415,Stuart St at Berkeley St,42.34954403,-71.07242074,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5220,Subscriber,1966,1,2019,12
590,01/12/2019 12:22:27,01/12/2019 12:32:17,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,150,State Street at Channel Center,42.344137,-71.052608,5892,Customer,1969,0,2019,12
763,01/12/2019 12:23:27,01/12/2019 12:36:10,149,175 N Harvard St,42.363796,-71.129164,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2717,Subscriber,1996,1,2019,12
1692,01/12/2019 12:23:30,01/12/2019 12:51:42,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5810,Subscriber,1981,1,2019,12
1011,01/12/2019 12:24:06,01/12/2019 12:40:57,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,3077,Subscriber,1988,0,2019,12
277,01/12/2019 12:24:10,01/12/2019 12:28:48,189,Kendall T,42.36242784,-71.08495474,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5831,Subscriber,2001,1,2019,12
245,01/12/2019 12:24:20,01/12/2019 12:28:26,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,5333,Subscriber,1994,1,2019,12
878,01/12/2019 12:24:55,01/12/2019 12:39:34,149,175 N Harvard St,42.363796,-71.129164,176,Lesley University,42.38674802,-71.11901879,4655,Subscriber,1994,2,2019,12
407,01/12/2019 12:25:04,01/12/2019 12:31:51,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,3577,Subscriber,1987,1,2019,12
606,01/12/2019 12:25:13,01/12/2019 12:35:20,115,Porter Square Station,42.387995,-71.119084,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,4385,Subscriber,1979,1,2019,12
215,01/12/2019 12:25:49,01/12/2019 12:29:25,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,5727,Subscriber,1969,1,2019,12
474,01/12/2019 12:25:55,01/12/2019 12:33:49,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,2846,Subscriber,1986,2,2019,12
468,01/12/2019 12:25:55,01/12/2019 12:33:44,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,5853,Subscriber,1988,1,2019,12
540,01/12/2019 12:26:19,01/12/2019 12:35:20,115,Porter Square Station,42.387995,-71.119084,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,5226,Customer,1969,0,2019,12
237,01/12/2019 12:26:33,01/12/2019 12:30:30,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,318,Ames St at Broadway,42.3636929,-71.0875672,5854,Subscriber,1989,1,2019,12
939,01/12/2019 12:26:41,01/12/2019 12:42:21,381,Inman Square at Springfield St.,42.37438409,-71.10015746,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5561,Customer,1988,1,2019,12
404,01/12/2019 12:27:00,01/12/2019 12:33:44,381,Inman Square at Springfield St.,42.37438409,-71.10015746,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3115,Subscriber,1993,1,2019,12
1650,01/12/2019 12:27:23,01/12/2019 12:54:54,344,Commonwealth Ave at Chiswick Rd,42.34024645,-71.15168806,344,Commonwealth Ave at Chiswick Rd,42.34024645,-71.15168806,4040,Subscriber,1965,2,2019,12
469,01/12/2019 12:27:44,01/12/2019 12:35:33,381,Inman Square at Springfield St.,42.37438409,-71.10015746,380,Mass Ave at Albany St,42.36135838,-71.09670274,2839,Subscriber,1993,1,2019,12
612,01/12/2019 12:27:57,01/12/2019 12:38:10,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5028,Subscriber,1997,1,2019,12
338,01/12/2019 12:28:02,01/12/2019 12:33:41,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,58,Mugar Way at Beacon St,42.35553628,-71.0728687,4703,Subscriber,1962,1,2019,12
314,01/12/2019 12:28:18,01/12/2019 12:33:33,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5937,Subscriber,1997,1,2019,12
566,01/12/2019 12:28:29,01/12/2019 12:37:55,98,Warren St at Chelsea St,42.371848,-71.060292,228,One Memorial Drive,42.36161932,-71.08043551,2247,Subscriber,1991,1,2019,12
769,01/12/2019 12:28:43,01/12/2019 12:41:32,150,State Street at Channel Center,42.344137,-71.052608,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,2491,Subscriber,1992,1,2019,12
287,01/12/2019 12:28:48,01/12/2019 12:33:35,407,Craigie at Summer St,42.38363402,-71.10855814,328,Grove St at Community Path,42.39638681,-71.12011306,2742,Subscriber,1988,1,2019,12
322,01/12/2019 12:29:02,01/12/2019 12:34:25,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,4446,Subscriber,1961,2,2019,12
817,01/12/2019 12:29:33,01/12/2019 12:43:10,377,Perry Park,42.37927325,-71.10341903,107,Ames St at Main St,42.3625,-71.08822,2423,Subscriber,1991,2,2019,12
533,01/12/2019 12:30:13,01/12/2019 12:39:06,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3561,Subscriber,1988,1,2019,12
273,01/12/2019 12:30:34,01/12/2019 12:35:07,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2380,Subscriber,1999,1,2019,12
554,01/12/2019 12:31:15,01/12/2019 12:40:30,139,Dana Park,42.36178044,-71.10809952,107,Ames St at Main St,42.3625,-71.08822,3811,Customer,1998,2,2019,12
379,01/12/2019 12:31:33,01/12/2019 12:37:52,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,6063,Subscriber,1994,2,2019,12
253,01/12/2019 12:31:34,01/12/2019 12:35:47,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2124,Subscriber,1995,1,2019,12
446,01/12/2019 12:31:34,01/12/2019 12:39:01,381,Inman Square at Springfield St.,42.37438409,-71.10015746,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5052,Subscriber,1990,1,2019,12
364,01/12/2019 12:31:39,01/12/2019 12:37:44,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,131,Jackson Square T Stop,42.32293117,-71.10014141,4769,Subscriber,1992,1,2019,12
688,01/12/2019 12:31:56,01/12/2019 12:43:24,121,W Broadway at Dorchester St,42.33595898,-71.046229,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,4698,Subscriber,1962,1,2019,12
916,01/12/2019 12:32:38,01/12/2019 12:47:55,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,179,MIT Vassar St,42.35560121,-71.10394478,5905,Subscriber,1989,1,2019,12
357,01/12/2019 12:32:39,01/12/2019 12:38:36,26,Washington St at Waltham St,42.34155985,-71.06886953,81,Chinatown T Stop,42.352409,-71.062679,2064,Subscriber,1966,1,2019,12
307,01/12/2019 12:32:48,01/12/2019 12:37:56,94,Main St at Austin St,42.375603,-71.064608,98,Warren St at Chelsea St,42.371848,-71.060292,5843,Subscriber,1969,2,2019,12
1340,01/12/2019 12:33:26,01/12/2019 12:55:46,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2223,Subscriber,1981,1,2019,12
328,01/12/2019 12:33:39,01/12/2019 12:39:07,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,5936,Subscriber,1992,1,2019,12
389,01/12/2019 12:34:30,01/12/2019 12:41:00,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,2789,Subscriber,1991,1,2019,12
1411,01/12/2019 12:34:48,01/12/2019 12:58:19,330,30 Dane St,42.38100143,-71.10402523,6,Cambridge St at Joy St,42.36121165,-71.0653062,3173,Subscriber,1985,2,2019,12
461,01/12/2019 12:34:58,01/12/2019 12:42:40,59,Chinatown Gate Plaza,42.351356,-71.059367,369,Boston Public Market,42.36254854,-71.05737358,2397,Subscriber,1992,1,2019,12
652,01/12/2019 12:35:32,01/12/2019 12:46:25,39,Washington St at Rutland St,42.3385146,-71.07404083,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3941,Subscriber,1987,1,2019,12
761,01/12/2019 12:36:08,01/12/2019 12:48:49,380,Mass Ave at Albany St,42.36135838,-71.09670274,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,4558,Subscriber,1997,1,2019,12
945,01/12/2019 12:36:24,01/12/2019 12:52:09,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,3335,Subscriber,1979,1,2019,12
682,01/12/2019 12:36:27,01/12/2019 12:47:49,197,MLK Blvd at Washington St,42.32143814,-71.09126061,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,2869,Subscriber,1991,1,2019,12
350,01/12/2019 12:37:09,01/12/2019 12:42:59,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,26,Washington St at Waltham St,42.34155985,-71.06886953,3037,Subscriber,1959,1,2019,12
1563,01/12/2019 12:37:24,01/12/2019 13:03:27,233,St Mary's,42.34619708,-71.10728681,15,Brighton Mills - 370 Western Ave,42.36154571,-71.13776207,4191,Subscriber,1963,1,2019,12
799,01/12/2019 12:37:35,01/12/2019 12:50:55,115,Porter Square Station,42.387995,-71.119084,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,4713,Subscriber,1982,1,2019,12
794,01/12/2019 12:37:44,01/12/2019 12:50:58,115,Porter Square Station,42.387995,-71.119084,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,4784,Subscriber,1985,1,2019,12
491,01/12/2019 12:38:23,01/12/2019 12:46:35,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3750,Subscriber,1994,1,2019,12
526,01/12/2019 12:39:23,01/12/2019 12:48:10,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4891,Subscriber,1996,1,2019,12
245,01/12/2019 12:39:24,01/12/2019 12:43:29,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,4508,Subscriber,1999,2,2019,12
444,01/12/2019 12:39:44,01/12/2019 12:47:09,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5515,Subscriber,1996,1,2019,12
1831,01/12/2019 12:40:13,01/12/2019 13:10:45,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,3988,Customer,1995,1,2019,12
1152,01/12/2019 12:40:44,01/12/2019 12:59:57,352,Ring Rd,42.34827839,-71.08044855,233,St Mary's,42.34619708,-71.10728681,1657,Subscriber,1981,1,2019,12
599,01/12/2019 12:40:50,01/12/2019 12:50:49,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,3387,Subscriber,1986,2,2019,12
323,01/12/2019 12:40:53,01/12/2019 12:46:17,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5036,Subscriber,1991,1,2019,12
245,01/12/2019 12:40:55,01/12/2019 12:45:00,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,236,Assembly Square T,42.39223284,-71.07746601,2782,Subscriber,1995,1,2019,12
1565,01/12/2019 12:41:01,01/12/2019 13:07:07,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5889,Subscriber,1993,2,2019,12
576,01/12/2019 12:41:07,01/12/2019 12:50:44,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,4368,Subscriber,1985,1,2019,12
543,01/12/2019 12:41:15,01/12/2019 12:50:19,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,39,Washington St at Rutland St,42.3385146,-71.07404083,5186,Subscriber,1996,2,2019,12
1124,01/12/2019 12:42:30,01/12/2019 13:01:14,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,4446,Subscriber,1991,1,2019,12
374,01/12/2019 12:42:32,01/12/2019 12:48:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4776,Subscriber,1998,2,2019,12
1414,01/12/2019 12:42:44,01/12/2019 13:06:19,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,3583,Subscriber,1985,1,2019,12
181,01/12/2019 12:42:57,01/12/2019 12:45:59,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,26,Washington St at Waltham St,42.34155985,-71.06886953,3710,Subscriber,1983,2,2019,12
531,01/12/2019 12:43:07,01/12/2019 12:51:59,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,4862,Subscriber,1993,1,2019,12
413,01/12/2019 12:43:55,01/12/2019 12:50:49,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,4791,Subscriber,1997,1,2019,12
334,01/12/2019 12:44:00,01/12/2019 12:49:34,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5261,Subscriber,1967,2,2019,12
307,01/12/2019 12:44:04,01/12/2019 12:49:12,189,Kendall T,42.36242784,-71.08495474,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,4070,Subscriber,1995,1,2019,12
694,01/12/2019 12:44:30,01/12/2019 12:56:04,163,The Lawn on D,42.344792,-71.044024,206,Government Center - Cambridge St at Court St,42.35980252,-71.05960783,3487,Subscriber,1989,1,2019,12
938,01/12/2019 12:44:41,01/12/2019 13:00:20,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5296,Customer,1969,0,2019,12
1024,01/12/2019 12:44:48,01/12/2019 13:01:53,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5633,Subscriber,2000,1,2019,12
245,01/12/2019 12:44:52,01/12/2019 12:48:58,419,Central Square East Boston,42.37544913,-71.03918549,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,5000,Subscriber,1996,1,2019,12
1948,01/12/2019 12:45:21,01/12/2019 13:17:49,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,82,Beacon St at Tappan St,42.3382668,-71.13894682,5541,Subscriber,1997,1,2019,12
453,01/12/2019 12:45:49,01/12/2019 12:53:22,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,149,175 N Harvard St,42.363796,-71.129164,4378,Subscriber,1993,1,2019,12
622,01/12/2019 12:46:19,01/12/2019 12:56:41,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3398,Subscriber,1986,1,2019,12
226,01/12/2019 12:46:58,01/12/2019 12:50:44,366,Broadway T Stop,42.34278116,-71.05747275,26,Washington St at Waltham St,42.34155985,-71.06886953,4192,Subscriber,1987,1,2019,12
